89,0.802881,0.596717,2.322629,-0.257844
90,0.517106,0.503075,2.359097,-0.231871
91,0.989990,0.764914,3.243274,0.055920
92,0.751549,1.126591,3.518815,0.313497
93,0.345561,1.424472,3.070605,0.435520
94,0.168981,1.253744,2.312637,0.175984
95,0.657308,1.514359,2.734200,0.268299
96,0.491897,1.079482,2.540654,-0.147087
97,0.063540,0.659837,1.633105,-0.406188
98,0.699759,0.672287,2.203945,-0.259071
99,0.504807,1.038161,2.386769,0.070668
100,0.147496,0.770926,1.739944,-0.092131
101,0.949583,0.617407,2.661882,-0.125719
102,0.141575,1.116583,2.145993,0.256748
103,0.905118,0.890217,2.875355,0.016183
104,0.692892,0.814127,3.053307,-0.017400
105,0.303049,1.352203,2.696637,0.351419
106,0.426557,0.831898,2.376072,-0.134618
107,0.070376,1.385044,1.826098,0.287583
108,0.966613,1.020266,2.768614,-0.059123
109,0.683187,0.697447,2.890968,-0.276145
110,0.153233,0.798374,2.169174,-0.097270
111,0.877255,0.798461,2.927643,-0.078993
112,0.821680,1.507527,3.514081,0.439131
113,0.582049,1.118206,3.267753,0.048014
114,0.191351,0.881996,2.410011,-0.132126
115,0.177892,1.468644,2.042312,0.282541
116,0.817194,1.233854,2.728936,-0.001408
117,0.475265,0.854051,2.476131,-0.241791
118,0.155553,0.553726,1.760142,-0.352859
119,0.503922,0.756245,2.062367,-0.118701
120,0.732017,1.202456,2.716067,0.235538
121,0.405591,0.795873,2.353522,-0.075806
122,0.279580,0.658691,1.961286,-0.118732
123,0.568743,1.041822,2.374121,0.161357
124,0.682241,1.118440,2.765673,0.147887
125,0.755852,0.820088,3.047485,-0.072687
126,0.721915,0.874113,3.263497,-0.010821
127,0.475295,1.218772,3.056942,0.195207
128,0.123020,1.307747,2.246404,0.182185
129,0.367809,1.273999,2.128628,0.102537
130,0.834681,1.088462,2.840748,-0.070977
131,0.035096,0.735286,1.737324,-0.299909
132,0.517014,0.552295,1.962723,-0.319853
133,0.662984,0.899987,2.524394,0.022697
134,0.426222,1.090995,2.404316,0.157813
135,0.104678,0.519169,1.547283,-0.230236
136,0.949339,1.027480,2.847338,0.188006
137,0.921384,1.078518,3.499275,0.140919
138,0.549547,0.865415,3.153107,-0.039439
139,0.345988,0.900012,2.656626,0.018822
140,0.471725,1.620149,2.786492,0.441852
141,0.374981,1.365057,2.451249,0.116757
142,0.846980,0.940281,3.030396,-0.194489
143,0.316874,0.801273,2.428759,-0.237383
144,0.456099,0.939076,2.389019,-0.105449
145,0.271889,0.951695,2.008921,-0.047869
146,0.982971,1.214864,3.160714,0.156726
147,0.297800,0.754379,2.396622,-0.179696
148,0.739189,0.921211,2.902225,-0.011714
149,0.567278,0.965678,2.897944,0.019211
150,0.195990,1.399827,2.293394,0.281794
151,0.761315,0.881294,2.767355,-0.125076
152,0.839442,1.219455,3.406683,0.122778
153,0.397656,0.985385,2.800015,-0.082078
154,0.500900,0.867521,2.661542,-0.141497
155,0.890164,1.398698,3.501256,0.254253
156,0.027467,1.276482,2.212371,0.066881
157,0.994629,0.936245,3.214283,-0.160463
158,0.572588,1.112964,3.123518,0.000511
159,0.050508,1.227285,2.042697,0.041461
160,0.531327,0.707450,2.171897,-0.290845
161,0.194067,1.372095,1.880744,0.236945
162,0.843043,0.807623,2.620898,-0.209725
163,0.626759,0.509241,2.672714,-0.309456
164,0.657613,0.958567,2.957150,0.101286
165,0.197851,0.866846,2.182948,-0.006244
166,0.842158,1.398192,3.120140,0.365308
167,0.123325,1.118006,2.087431,0.074504
168,0.109928,0.989364,1.470491,-0.046934
169,0.743126,0.709948,2.306650,-0.208622
170,0.314066,1.043823,2.037976,0.054386
171,0.941069,0.462146,2.897622,-0.304892
172,0.286081,0.695521,2.317932,-0.032556
173,0.336314,1.192206,2.195358,0.296807
174,0.140263,0.906926,1.582884,0.019002
175,0.733085,1.231538,2.497392,0.239663
176,0.834620,0.633103,2.976488,-0.228805
177,0.707999,0.738294,3.152970,-0.097760
178,0.600238,0.841475,3.099783,0.008763
179,0.747215,1.449126,3.522360,0.372826
180,0.252724,1.447876,2.685173,0.260669
181,0.144475,1.235542,1.921827,0.027699
182,0.001617,1.055187,1.149892,-0.113684
183,0.061007,0.913711,0.781666,-0.193888
184,0.806238,0.383381,1.930626,-0.447005
185,0.852626,0.314604,2.747207,-0.306440
186,0.210578,0.353420,1.964682,-0.144495
187,0.115604,0.710829,1.478465,0.156475
188,0.553209,1.334222,2.161929,0.511156
189,0.014252,1.056858,1.222550,0.167695
190,0.113773,0.415574,0.802479,-0.273900
191,0.454512,0.438400,1.417272,-0.172391
192,0.752220,0.692606,2.396917,0.032448
193,0.686148,0.321678,2.649851,-0.166989
194,0.543443,0.648818,2.668954,0.127141
195,0.073885,1.074707,1.783945,0.330046
196,0.436720,1.267685,2.045508,0.319702
197,0.201941,1.043552,1.581103,0.086587
198,0.696219,0.758322,2.326656,-0.124750
199,0.290353,0.447905,1.833019,-0.273569
200,0.436689,0.775332,2.012943,0.020800
201,0.232429,0.691752,1.616357,-0.019314
202,0.577868,1.015738,2.225043,0.198236
203,0.532579,0.672325,2.316113,-0.060969
204,0.628681,0.803236,2.660386,0.036602
205,0.160192,0.743105,1.819265,-0.007727
206,0.504135,1.052860,2.205110,0.170175
207,0.963042,1.010174,3.333948,0.093148
208,0.695761,0.998676,3.361325,0.049052
209,0.924802,0.797790,3.839488,-0.085298
210,0.189947,1.287069,2.687171,0.215009
211,0.335948,1.586863,2.425313,0.294471
212,0.178350,1.258789,1.782672,-0.014699
213,0.995178,1.188255,3.232571,-0.054599
214,0.457442,0.555496,2.624378,-0.427222
215,0.998016,0.793474,3.646612,-0.142677
216,0.097507,0.921146,2.218348,-0.008759
217,0.625172,1.524665,2.779054,0.343185
218,0.094394,1.064873,1.705527,-0.026377
219,0.437727,1.242220,2.015169,0.084282
220,0.931516,0.546627,3.024707,-0.348413
221,0.048433,0.901267,1.791149,-0.023862
222,0.894620,0.608104,2.898471,-0.166763
223,0.290017,1.045547,2.274319,0.149594
224,0.227302,1.229846,1.858331,0.220779
225,0.769066,0.644726,2.613484,-0.196193
226,0.410718,1.218257,2.463623,0.222082
227,0.201971,0.659898,1.690393,-0.194194
228,0.628071,0.779015,2.351872,-0.048839
229,0.604144,1.141186,2.708170,0.194959
230,0.451613,0.772465,2.414351,-0.104776
231,0.466353,0.752642,2.341384,-0.045659
232,0.597827,1.138705,2.710443,0.184381
233,0.634724,1.060938,2.914201,0.056611
234,0.854793,0.967011,3.503016,-0.002162
235,0.828791,1.082596,3.790563,0.062608
236,0.624775,1.271535,3.536187,0.123909
237,0.720908,1.392472,3.658953,0.135660
238,0.565752,1.550855,3.402067,0.160387
239,0.375134,1.415571,2.781556,0.001070
240,0.184271,1.185076,1.946652,-0.152033
241,0.737907,1.166721,2.795726,-0.127967
242,0.555132,0.926321,2.701031,-0.233237
243,0.905087,0.777705,3.444580,-0.223641
244,0.242866,0.820322,2.326384,-0.098827
245,0.188940,1.283912,1.789373,0.201908
246,0.604724,1.129805,2.365097,0.054523
247,0.698508,1.193003,2.887799,0.086755
248,0.584613,0.612369,2.741057,-0.256558
249,0.351299,0.760962,2.239422,-0.074332
250,0.494461,1.174947,2.410349,0.189980
251,0.080386,1.145470,1.499035,0.102837
252,0.740745,0.940222,2.515636,-0.021371
253,0.612049,0.749472,2.672357,-0.110695
254,0.620380,0.835120,2.833952,-0.024868
255,0.691122,0.724513,3.028900,-0.069185
256,0.804529,1.338538,3.566212,0.306177
257,0.149113,1.204905,2.244408,0.118383
258,0.576037,1.221715,2.615504,0.084920
259,0.867733,1.256903,3.463938,0.073595
260,0.911557,1.188534,3.978918,-0.016259
261,0.614704,0.806429,3.433221,-0.219588
262,0.727683,1.360111,3.615915,0.160641
263,0.043214,1.570849,2.130133,0.191484
264,0.667776,1.447968,2.822823,0.039528
265,0.976531,1.133854,3.770474,-0.138590
266,0.315012,1.057989,2.683577,-0.147155
267,0.569201,0.696186,2.653634,-0.300906
268,0.305826,1.325058,2.201047,0.155414
269,0.173925,1.325436,1.642721,0.094742
270,0.108554,0.704594,1.019834,-0.261353
271,0.869045,0.833480,2.622810,-0.057769
272,0.851222,0.581759,3.239047,-0.179772
273,0.744316,0.598386,3.323532,-0.085803
274,0.154881,0.858602,2.055777,0.121616
275,0.326914,1.520528,2.022282,0.429211
276,0.079348,1.307924,1.288683,0.158307
277,0.076601,0.918191,0.841726,-0.095945
278,0.640980,0.387812,1.876429,-0.334504
279,0.820002,0.517111,2.891629,-0.141356
280,0.545091,0.414462,2.654743,-0.126743
281,0.448256,0.698244,2.392163,0.101404
282,0.408979,1.268847,2.296687,0.383149
283,0.298746,1.274405,1.946143,0.229253
284,0.465560,0.937904,2.102686,-0.022032
285,0.501205,0.816952,2.266843,-0.069359
286,0.152654,0.746933,1.486199,-0.087402
287,0.323038,0.696099,1.526000,-0.072971
288,0.737999,0.840831,2.596999,0.048687
289,0.313883,0.770159,2.037796,0.001474
290,0.826685,0.589576,2.981205,-0.078324
291,0.959075,0.933786,3.839223,0.144476
292,0.873348,1.276080,4.110409,0.256480
293,0.725028,1.121477,3.817409,0.073358
294,0.300058,1.633942,2.793048,0.317910
295,0.943999,1.673513,3.928111,0.184829
296,0.127232,1.436829,2.337803,-0.034072
297,0.065737,1.131069,1.347257,-0.183409
298,0.784967,0.861143,2.624012,-0.273650
299,0.524583,1.154956,2.663930,-0.030709
300,0.609638,0.460017,2.682826,-0.373603
301,0.956114,0.725328,3.648270,-0.052395
302,0.072268,1.323698,2.010860,0.282019
303,0.875637,1.132191,3.206717,0.058353
304,0.653859,1.256083,3.235771,0.133533
305,0.322123,1.313023,2.443236,0.110512
306,0.104801,0.720367,1.373635,-0.242517
307,0.505051,1.327763,2.074720,0.180406
308,0.227088,0.918445,1.562690,-0.113116
309,0.290292,0.547315,1.437114,-0.239463
310,0.919980,0.507883,2.993428,-0.125796
311,0.551164,0.840613,2.822914,0.087422
312,0.662801,0.712550,2.985102,-0.001258
313,0.114536,0.978082,1.730072,0.153917
314,0.492538,1.406363,2.213271,0.305214
315,0.379131,0.996462,2.026030,-0.033792
316,0.496811,0.921646,2.258097,-0.037923
317,0.793359,0.567274,3.052426,-0.195976
318,0.509262,0.937305,2.770355,0.068203
319,0.382366,0.913432,2.296877,0.031826
320,0.688162,1.111612,2.914711,0.122376
321,0.532151,1.262862,2.818591,0.152397
322,0.606281,0.976897,2.906598,-0.059394
323,0.395184,0.959969,2.403125,-0.034511
324,0.005890,1.155574,1.218102,0.070138
325,0.707877,0.979066,2.455969,-0.056620
326,0.100620,0.900119,1.418611,-0.061550
327,0.623066,0.626617,2.264757,-0.162391
328,0.863247,0.516820,3.242893,-0.140483
329,0.491501,1.052578,2.837601,0.189743
330,0.747337,0.736110,3.225783,-0.047495
331,0.496902,1.302038,2.883223,0.266232
332,0.380108,1.381701,2.435914,0.185543
333,0.785363,1.085994,3.234014,-0.049589
334,0.552812,1.223537,3.013888,0.049738
335,0.357097,0.974717,2.352672,-0.111975
336,0.955718,1.015362,3.638936,-0.050220
337,0.630848,1.309936,3.403858,0.110590
338,0.176580,1.060183,2.061477,-0.070674
339,0.374248,1.038131,1.984002,-0.042827
340,0.131626,1.370294,1.373698,0.132276
341,0.743278,0.875608,2.597276,-0.177319
342,0.951720,0.549003,3.628203,-0.240662
343,0.611988,0.783095,3.247549,-0.012238
344,0.027833,0.819433,1.555894,0.002919
345,0.329844,1.396229,1.717430,0.291211
346,0.055910,1.309397,1.013864,0.125597
347,0.639210,0.755304,2.148756,-0.187872
348,0.131626,0.294860,1.236793,-0.307934
349,0.847072,0.586997,2.830635,-0.031616
350,0.864315,0.568325,3.522858,-0.025964
351,0.596881,1.062136,3.202959,0.239065
352,0.721641,0.890954,3.345002,0.062502
353,0.853969,1.572027,3.909045,0.360979
354,0.014679,1.450829,1.878515,0.137504
355,0.126469,1.180933,1.246759,-0.052159
356,0.707907,1.212348,2.563571,-0.004696
357,0.617145,1.019986,2.851888,-0.111751
358,0.217566,0.345632,1.755525,-0.376167
359,0.065950,0.666026,0.959643,-0.038161
360,0.168920,1.089673,0.960514,0.167996
361,0.624104,0.802538,2.138270,-0.042116
362,0.340983,0.392096,1.807898,-0.179055
363,0.319407,0.369022,1.629281,-0.091435
364,0.367565,0.629116,1.726134,0.070483
365,0.661000,0.961705,2.608507,0.196037
366,0.802393,0.725352,3.309302,0.007959
367,0.806879,0.819168,3.640431,0.062035
368,0.526536,1.032432,3.049645,0.131758
369,0.611103,1.367927,3.097670,0.218312
370,0.798181,1.463740,3.665588,0.162093
371,0.900601,1.378983,4.189712,0.047037
372,0.144810,1.153258,2.264080,-0.082761
373,0.630177,1.292831,2.817200,0.005435
374,0.402417,1.388607,2.442834,0.022349
375,0.253700,1.196709,1.826473,-0.092403
376,0.136540,0.600749,1.116031,-0.315541
377,0.855190,0.965327,2.906054,0.002054
378,0.066164,0.674436,1.407166,-0.142820
379,0.427808,0.570776,1.764396,-0.108658
380,0.573351,0.669986,2.334210,0.012529
381,0.302286,1.085786,1.895292,0.193592
382,0.548051,0.495445,2.271794,-0.154918
383,0.225562,0.872660,1.628979,0.114438
384,0.311350,0.909162,1.596095,0.078525
385,0.110630,0.678535,0.986819,-0.061389
386,0.808039,0.803001,2.704489,0.047463
387,0.134709,0.518319,1.490847,-0.102675
388,0.284249,0.603278,1.432852,-0.005029
389,0.788110,0.633114,2.803546,0.019893
390,0.895230,1.100921,3.740712,0.222448
391,0.789636,0.635117,3.743355,-0.086825
392,0.743797,1.047304,3.693065,0.153596
393,0.615223,1.564560,3.409431,0.307667
394,0.361126,1.575470,2.598844,0.150618
395,0.856655,1.414022,3.647578,0.015007
396,0.228492,1.263052,2.262381,-0.065915
397,0.863582,1.092484,3.461099,-0.131488
398,0.229438,0.968863,2.114823,-0.141745
399,0.249550,1.231073,1.661809,0.028621
400,0.542405,0.782737,2.224378,-0.190940
401,0.984832,1.170042,3.770966,0.080502
402,0.053804,0.616281,1.675918,-0.199306
403,0.081423,0.778775,0.941783,-0.018243
404,0.524674,1.091243,1.933611,0.137760
405,0.426801,1.124350,2.072861,0.081224
406,0.094668,0.284951,1.053005,-0.306075
407,0.258797,0.478469,1.174614,-0.047899
408,0.891537,0.849813,3.061673,0.135518
409,0.232765,0.664825,1.904565,-0.014127
410,0.146550,0.485206,1.174524,-0.058236
411,0.125095,0.788894,0.887697,0.112116
412,0.931639,1.118421,3.108667,0.195853
413,0.080111,0.458775,1.445193,-0.179757
414,0.047090,0.454964,0.718390,-0.069253
415,0.058718,0.620499,0.505279,0.035557
416,0.336406,1.011832,1.270106,0.181151
417,0.914701,0.217555,3.067673,-0.238685
418,0.398602,0.299800,2.342713,-0.063886
419,0.432783,0.532470,2.187479,0.065108
420,0.946165,1.006640,3.673723,0.228107
421,0.837184,1.392792,4.001634,0.293749
422,0.534227,0.989572,3.173985,-0.021120
423,0.842097,1.234571,3.805943,0.102697
424,0.693533,1.646922,3.716178,0.211714
425,0.397687,1.426368,2.784947,-0.009370
426,0.259163,1.194567,1.956260,-0.100710
427,0.004334,1.320952,0.913048,-0.011422
428,0.525590,0.990558,1.964068,-0.176362
429,0.954802,0.653726,3.561710,-0.238165
430,0.398694,0.536996,2.523866,-0.164355
431,0.241096,0.570734,1.662775,-0.070249
432,0.585559,1.169399,2.431936,0.222252
433,0.255135,1.303564,1.789945,0.172524
434,0.684011,0.740274,2.701362,-0.130889
435,0.945280,0.742241,3.835780,-0.038486
436,0.435499,1.029508,2.805287,0.098097
437,0.890225,0.943537,3.725512,0.006922
438,0.007172,1.377253,1.573911,0.200326
439,0.940977,1.445294,3.512489,0.128079
440,0.601550,1.037624,3.212334,-0.102647
441,0.786157,1.253384,3.647606,0.049362
442,0.576678,0.762360,3.125825,-0.194551
443,0.142430,1.519278,1.744792,0.213211
444,0.222327,1.170497,1.418259,-0.054369
445,0.383007,1.161832,1.776601,-0.025175
446,0.004273,0.751617,0.711093,-0.172243
447,0.417920,0.375999,1.490667,-0.240025
448,0.082247,0.472280,0.822760,-0.072138
449,0.659932,0.541150,2.285829,-0.008954
450,0.855098,0.369730,3.374941,-0.062026
451,0.064852,0.734968,1.487017,0.137306
452,0.811060,0.684786,2.966447,0.048648
453,0.662069,1.246456,3.175033,0.263596
454,0.691488,1.216266,3.338979,0.123140
455,0.802698,0.772504,3.665522,-0.109590
456,0.530137,1.448437,3.070358,0.240678
457,0.685629,1.317606,3.326269,0.047088
458,0.142766,1.319998,1.779656,0.026730
459,0.689505,1.300113,2.857135,0.013454
460,0.727897,1.040324,3.340261,-0.108538
461,0.777734,1.068983,3.657305,-0.046316
462,0.031068,0.768651,1.466393,-0.149770
463,0.868679,1.306063,3.251606,0.140439
464,0.644520,1.273398,3.253600,0.044336
465,0.706565,1.135163,3.416839,-0.029568
466,0.085452,0.720199,1.527319,-0.165433
467,0.551988,1.412761,2.343764,0.198758
468,0.947905,1.147408,3.833086,-0.027869
469,0.058779,1.009449,1.644713,-0.060225
470,0.274972,0.622955,1.437023,-0.167620
471,0.145177,1.084080,1.049888,0.100734
472,0.981780,1.125546,3.462176,0.053082
473,0.619984,0.394030,3.113842,-0.256586
474,0.292245,0.688768,2.034799,0.019985
475,0.922483,0.885248,3.586713,0.077657
476,0.367534,1.503115,2.558359,0.275908
477,0.694540,1.086077,3.128134,-0.022567
478,0.218635,0.945853,1.851877,-0.049048
479,0.155919,1.316960,1.275536,0.125133
480,0.240547,0.803987,1.240513,-0.160487
481,0.521439,0.905496,2.116599,-0.026566
482,0.902280,0.478303,3.520783,-0.178576
483,0.106418,0.525988,1.587170,-0.066859
484,0.902646,0.796554,3.369578,0.078953
485,0.441725,1.139622,2.641681,0.167605
486,0.080111,1.241373,1.289966,0.127854
487,0.782098,0.727067,2.889869,-0.127781
488,0.171789,1.252035,1.679743,0.156210
489,0.974395,0.759678,3.645622,-0.129712
490,0.775872,0.684399,3.703171,-0.083999
491,0.870388,1.262974,4.099729,0.190919
492,0.210639,0.974918,2.161061,-0.040258
493,0.456618,1.634796,2.345337,0.247025
494,0.003754,1.321038,0.957595,-0.008226
495,0.750633,1.137246,2.781991,-0.074788
496,0.114048,0.540843,1.325911,-0.259906
497,0.404706,0.685703,1.764074,-0.073422
498,0.311136,0.477617,1.576306,-0.122203
499,0.992615,1.009764,3.713359,0.146746
500,0.038575,0.520672,1.396533,-0.110023
501,0.252083,0.829005,1.324440,0.081423
502,0.189276,0.860427,1.086308,0.057314
503,0.247688,1.114063,1.253750,0.122686
504,0.153508,0.252491,0.876403,-0.255874
505,0.620319,0.466601,2.275336,-0.019957
506,0.885372,0.484373,3.562995,-0.003505
507,0.939085,0.648886,4.186936,0.055318
508,0.195654,0.814625,2.073484,0.103069
509,0.779656,1.370962,3.271150,0.257522
510,0.645558,1.541633,3.291530,0.183743
511,0.656758,1.353568,3.350066,0.021111
512,0.909146,0.885788,4.079087,-0.155340
513,0.455458,1.408734,2.949727,0.118999
514,0.921293,1.315737,4.062605,-0.006056
515,0.664174,1.381869,3.609650,0.009775
516,0.150761,1.459643,1.848807,0.032371
517,0.636341,1.140765,2.733597,-0.116314
518,0.569536,1.406209,2.853535,0.036274
519,0.422040,0.996210,2.382016,-0.148394
520,0.943022,0.723010,3.805134,-0.169902
521,0.540574,1.178283,3.052277,0.093828
522,0.578570,1.120045,2.933251,0.007907
523,0.536454,1.134545,2.740737,0.017424
524,0.255287,1.440964,1.843804,0.136481
525,0.396954,1.020693,1.945490,-0.090537
526,0.350261,0.982130,1.820214,-0.042174
527,0.036622,0.809408,0.766386,-0.075479
528,0.795251,0.595611,2.800219,-0.112872
529,0.196509,0.692928,1.580441,-0.006271
530,0.070284,0.596341,0.775758,-0.033559
531,0.389416,0.516499,1.490873,-0.033852
532,0.590747,0.996675,2.445267,0.171962
533,0.070925,0.407281,1.034765,-0.134993
534,0.197668,0.433899,0.980199,-0.030725
535,0.155889,0.736972,0.857227,0.107313
536,0.644337,0.735384,2.385567,0.042594
537,0.454329,0.317669,2.226663,-0.117638
538,0.604297,0.531257,2.686524,0.040968
539,0.697348,0.710761,3.136540,0.083056
540,0.441298,1.137326,2.523415,0.193264
541,0.684469,1.028756,3.090720,0.056225
542,0.396527,1.173637,2.373211,0.089574
543,0.835719,1.190912,3.569424,0.052779
544,0.592212,1.024142,3.154209,-0.036937
545,0.199591,1.178163,1.776441,0.043166
546,0.949461,1.046730,3.717623,-0.033447
547,0.876003,1.355155,4.159892,0.092088
548,0.391705,1.063355,2.730106,-0.069136
549,0.987457,1.004002,4.143083,-0.051085
550,0.185308,1.620403,2.094222,0.194629
551,0.895718,1.397866,3.738376,-0.013363
552,0.574450,1.079629,3.158094,-0.118348
553,0.442061,1.403476,2.588661,0.067207
554,0.627338,0.871246,2.929976,-0.180682
555,0.708518,1.416158,3.345890,0.108167
556,0.049623,1.043981,1.323089,-0.093189
557,0.285562,0.956910,1.410750,-0.071826
558,0.260201,1.045961,1.353686,0.007032
559,0.407636,0.862722,1.809776,-0.065767
560,0.895322,0.364366,3.468131,-0.197607
561,0.710196,0.673873,3.429737,0.036291
562,0.728446,0.822151,3.491677,0.067641
563,0.896054,1.179905,4.081755,0.161336
564,0.393567,1.569136,2.706837,0.222073
565,0.397412,1.372467,2.277142,0.037129
566,0.903867,1.381033,3.790124,0.034875
567,0.308603,1.324461,2.337005,-0.000396
568,0.388104,0.881071,2.080330,-0.161946
569,0.570574,1.010670,2.571378,-0.024772
570,0.353557,1.248613,2.059425,0.062844
571,0.733695,0.735349,3.092306,-0.158793
572,0.745354,0.900077,3.454200,0.003417
573,0.736381,1.069969,3.567241,0.064191
574,0.739433,1.045005,3.613588,0.016829
575,0.139317,1.391604,1.697522,0.137802
576,0.200171,1.328328,1.292856,0.041485
577,0.272591,1.182985,1.376904,-0.026231
578,0.680441,0.935736,2.727651,-0.089895
579,0.911130,0.449551,3.863724,-0.204572
580,0.367840,0.643458,2.447518,-0.016373
581,0.517655,0.918928,2.505065,0.085094
582,0.109378,1.299509,1.215052,0.167415
583,0.907437,1.294851,3.457845,0.078502
584,0.203070,0.780133,1.795210,-0.129516
585,0.517960,0.856960,2.318493,-0.012312
586,0.654836,0.719537,2.904118,-0.053282
587,0.438520,1.247724,2.437649,0.157636
588,0.687643,0.723552,3.070670,-0.111870
589,0.090426,1.046615,1.312705,0.077447
590,0.079562,1.062283,0.740836,0.042082
591,0.075777,0.819630,0.511183,-0.065513
592,0.027802,0.763956,0.293605,-0.034940
593,0.355083,0.174820,1.253188,-0.210369
594,0.307230,0.187988,1.410168,-0.074934
595,0.697287,0.260434,2.754805,-0.003512
596,0.142674,0.378229,1.333069,0.038148
597,0.394848,0.725532,1.752977,0.140898
598,0.067843,0.745138,0.783471,0.067353
599,0.675741,0.918050,2.534633,0.094864
600,0.724937,0.486835,3.202321,-0.097645
601,0.198706,0.700741,1.690701,0.043875
602,0.694021,0.655162,2.841951,0.007096
603,0.615711,1.213120,2.984636,0.193070
604,0.654897,1.115690,3.192474,0.049536
605,0.543992,0.815506,2.837745,-0.071345
606,0.098300,1.239744,1.275397,0.126380
607,0.545366,1.125530,2.286238,0.007006
608,0.049623,1.022740,0.925588,-0.032025
609,0.974578,0.796598,3.597210,-0.080907
610,0.464034,0.534213,2.670018,-0.119075
611,0.969970,0.932449,4.124792,0.084472
612,0.727866,0.819658,3.728808,-0.008411
613,0.530961,1.573256,3.032820,0.249442
614,0.679922,1.239851,3.303281,-0.010184
615,0.692801,1.594934,3.464375,0.119567
616,0.372112,1.273185,2.428782,-0.057992
617,0.388623,1.114925,2.122148,-0.082432
618,0.049959,1.171051,0.870734,-0.021420
619,0.809778,1.032868,3.053564,-0.068930
620,0.169561,0.690733,1.518776,-0.146099
621,0.060823,0.641043,0.696814,-0.069818
